date,curve,tenor,rate,rate_stressed
08-12-2018,INRZeroCurve,025m,5.57 ,5.04 
07-12-2018,INRZeroCurve,025m,6.80 ,6.38 
06-12-2018,INRZeroCurve,025m,6.65 ,5.95 
05-12-2018,INRZeroCurve,025m,6.72 ,5.07 
04-12-2018,INRZeroCurve,025m,6.64 ,6.20 
31-12-2019,INRZeroCurve,050m,5.17,5.17
30-12-2019,INRZeroCurve,050m,5.2,5.2
27-12-2019,INRZeroCurve,050m,5.17,5.17
26-12-2019,INRZeroCurve,050m,5.16,5.16
24-12-2019,INRZeroCurve,050m,5.2,5.2
23-12-2019,INRZeroCurve,050m,5.19,5.19
20-12-2019,INRZeroCurve,050m,5.21,5.21
19-12-2019,INRZeroCurve,050m,5.19,5.19
18-12-2019,INRZeroCurve,050m,5.18,5.18
17-12-2019,INRZeroCurve,050m,5.2,5.2
16-12-2019,INRZeroCurve,050m,5.15,5.15
13-12-2019,INRZeroCurve,050m,5.16,5.16
12-12-2019,INRZeroCurve,050m,5.17,5.17
11-12-2019,INRZeroCurve,050m,5.17,5.17
10-12-2019,INRZeroCurve,050m,5.14,5.14
09-12-2019,INRZeroCurve,050m,5.11,5.11
06-12-2019,INRZeroCurve,050m,5.15,5.15
05-12-2019,INRZeroCurve,050m,5.05,5.05
04-12-2019,INRZeroCurve,050m,5.08,5.08
03-12-2019,INRZeroCurve,050m,5.09,5.09
02-12-2019,INRZeroCurve,050m,5.09,5.09
29-11-2019,INRZeroCurve,050m,5.09,5.09
28-11-2019,INRZeroCurve,050m,5.09,5.09
27-11-2019,INRZeroCurve,050m,5.11,5.11
26-11-2019,INRZeroCurve,050m,5.13,5.13
25-11-2019,INRZeroCurve,050m,5.09,5.09
22-11-2019,INRZeroCurve,050m,5.1,5.1
21-11-2019,INRZeroCurve,050m,5.1,5.1
20-11-2019,INRZeroCurve,050m,5.11,5.11
19-11-2019,INRZeroCurve,050m,5.12,5.12
18-11-2019,INRZeroCurve,050m,5.09,5.09
15-11-2019,INRZeroCurve,050m,5.12,5.12
14-11-2019,INRZeroCurve,050m,5.12,5.12
13-11-2019,INRZeroCurve,050m,5.14,5.14
11-11-2019,INRZeroCurve,050m,5.11,5.11
08-11-2019,INRZeroCurve,050m,5.14,5.14
07-11-2019,INRZeroCurve,050m,5.09,5.09
06-11-2019,INRZeroCurve,050m,5.16,5.16
05-11-2019,INRZeroCurve,050m,5.13,5.13
04-11-2019,INRZeroCurve,050m,5.08,5.08
01-11-2019,INRZeroCurve,050m,5.13,5.13
31-10-2019,INRZeroCurve,050m,5.16,5.16
30-10-2019,INRZeroCurve,050m,5.19,5.19
29-10-2019,INRZeroCurve,050m,5.2,5.2
28-10-2019,INRZeroCurve,050m,5.2,5.2
25-10-2019,INRZeroCurve,050m,5.19,5.19
24-10-2019,INRZeroCurve,050m,5.2,5.2
23-10-2019,INRZeroCurve,050m,5.18,5.18
22-10-2019,INRZeroCurve,050m,5.22,5.22
18-10-2019,INRZeroCurve,050m,5.12,5.12
17-10-2019,INRZeroCurve,050m,5.19,5.19
16-10-2019,INRZeroCurve,050m,5.22,5.22
15-10-2019,INRZeroCurve,050m,5.2,5.2
14-10-2019,INRZeroCurve,050m,5.23,5.23
11-10-2019,INRZeroCurve,050m,5.22,5.22
10-10-2019,INRZeroCurve,050m,5.24,5.24
09-10-2019,INRZeroCurve,050m,5.33,5.33
07-10-2019,INRZeroCurve,050m,5.22,5.22
04-10-2019,INRZeroCurve,050m,5.26,5.26
03-10-2019,INRZeroCurve,050m,5.3,5.3
01-10-2019,INRZeroCurve,050m,5.38,5.38
30-09-2019,INRZeroCurve,050m,5.44,5.44
27-09-2019,INRZeroCurve,050m,5.45,5.45
26-09-2019,INRZeroCurve,050m,5.47,5.47
25-09-2019,INRZeroCurve,050m,5.48,5.48
24-09-2019,INRZeroCurve,050m,5.4,5.4
23-09-2019,INRZeroCurve,050m,5.44,5.44
20-09-2019,INRZeroCurve,050m,5.43,5.43
19-09-2019,INRZeroCurve,050m,5.41,5.41
18-09-2019,INRZeroCurve,050m,5.4,5.4
17-09-2019,INRZeroCurve,050m,5.41,5.41
16-09-2019,INRZeroCurve,050m,5.41,5.41
13-09-2019,INRZeroCurve,050m,5.42,5.42
12-09-2019,INRZeroCurve,050m,5.45,5.45
11-09-2019,INRZeroCurve,050m,5.53,5.53
09-09-2019,INRZeroCurve,050m,5.5,5.5
06-09-2019,INRZeroCurve,050m,5.51,5.51
05-09-2019,INRZeroCurve,050m,5.53,5.53
04-09-2019,INRZeroCurve,050m,5.58,5.58
03-09-2019,INRZeroCurve,050m,5.54,5.54
30-08-2019,INRZeroCurve,050m,5.59,5.59
29-08-2019,INRZeroCurve,050m,5.57,5.57
28-08-2019,INRZeroCurve,050m,5.61,5.61
27-08-2019,INRZeroCurve,050m,5.46,5.46
26-08-2019,INRZeroCurve,050m,5.45,5.45
23-08-2019,INRZeroCurve,050m,5.57,5.57
22-08-2019,INRZeroCurve,050m,5.57,5.57
21-08-2019,INRZeroCurve,050m,5.61,5.61
20-08-2019,INRZeroCurve,050m,5.52,5.52
19-08-2019,INRZeroCurve,050m,5.56,5.56
16-08-2019,INRZeroCurve,050m,5.51,5.51
14-08-2019,INRZeroCurve,050m,5.62,5.62
13-08-2019,INRZeroCurve,050m,5.51,5.51
09-08-2019,INRZeroCurve,050m,5.48,5.48
08-08-2019,INRZeroCurve,050m,5.5,5.5
07-08-2019,INRZeroCurve,050m,5.61,5.61
06-08-2019,INRZeroCurve,050m,5.65,5.65
05-08-2019,INRZeroCurve,050m,5.69,5.69
02-08-2019,INRZeroCurve,050m,5.72,5.72
01-08-2019,INRZeroCurve,050m,5.81,5.81
31-07-2019,INRZeroCurve,050m,5.86,5.86
30-07-2019,INRZeroCurve,050m,5.8,5.8
29-07-2019,INRZeroCurve,050m,5.84,5.84
26-07-2019,INRZeroCurve,050m,5.86,5.86
25-07-2019,INRZeroCurve,050m,5.83,5.83
24-07-2019,INRZeroCurve,050m,5.91,5.91
23-07-2019,INRZeroCurve,050m,5.82,5.82
22-07-2019,INRZeroCurve,050m,5.8,5.8
19-07-2019,INRZeroCurve,050m,5.81,5.81
18-07-2019,INRZeroCurve,050m,5.85,5.85
17-07-2019,INRZeroCurve,050m,5.84,5.84
16-07-2019,INRZeroCurve,050m,5.9,5.9
15-07-2019,INRZeroCurve,050m,5.91,5.91
12-07-2019,INRZeroCurve,050m,5.93,5.93
11-07-2019,INRZeroCurve,050m,5.96,5.96
10-07-2019,INRZeroCurve,050m,5.98,5.98
09-07-2019,INRZeroCurve,050m,5.95,5.95
08-07-2019,INRZeroCurve,050m,5.94,5.94
05-07-2019,INRZeroCurve,050m,6,6
04-07-2019,INRZeroCurve,050m,6.07,6.07
03-07-2019,INRZeroCurve,050m,6.09,6.09
02-07-2019,INRZeroCurve,050m,6.1,6.1
01-07-2019,INRZeroCurve,050m,6.1,6.1
28-06-2019,INRZeroCurve,050m,6.1,6.1
27-06-2019,INRZeroCurve,050m,6.12,6.12
26-06-2019,INRZeroCurve,050m,6.13,6.13
25-06-2019,INRZeroCurve,050m,6.03,6.03
24-06-2019,INRZeroCurve,050m,6.07,6.07
21-06-2019,INRZeroCurve,050m,6.06,6.06
20-06-2019,INRZeroCurve,050m,6.05,6.05
19-06-2019,INRZeroCurve,050m,6.09,6.09
18-06-2019,INRZeroCurve,050m,6.07,6.07
17-06-2019,INRZeroCurve,050m,6.04,6.04
14-06-2019,INRZeroCurve,050m,6.08,6.08
13-06-2019,INRZeroCurve,050m,6.08,6.08
12-06-2019,INRZeroCurve,050m,6.09,6.09
11-06-2019,INRZeroCurve,050m,5.97,5.97
10-06-2019,INRZeroCurve,050m,5.96,5.96
07-06-2019,INRZeroCurve,050m,5.97,5.97
06-06-2019,INRZeroCurve,050m,6.03,6.03
04-06-2019,INRZeroCurve,050m,6.13,6.13
03-06-2019,INRZeroCurve,050m,6.11,6.11
31-05-2019,INRZeroCurve,050m,6.17,6.17
30-05-2019,INRZeroCurve,050m,6.28,6.28
29-05-2019,INRZeroCurve,050m,6.31,6.31
28-05-2019,INRZeroCurve,050m,6.24,6.24
27-05-2019,INRZeroCurve,050m,6.25,6.25
24-05-2019,INRZeroCurve,050m,6.29,6.29
23-05-2019,INRZeroCurve,050m,6.34,6.34
22-05-2019,INRZeroCurve,050m,6.39,6.39
21-05-2019,INRZeroCurve,050m,6.33,6.33
20-05-2019,INRZeroCurve,050m,6.3,6.3
17-05-2019,INRZeroCurve,050m,6.38,6.38
16-05-2019,INRZeroCurve,050m,6.4,6.4
15-05-2019,INRZeroCurve,050m,6.43,6.43
14-05-2019,INRZeroCurve,050m,6.4,6.4
13-05-2019,INRZeroCurve,050m,6.46,6.46
10-05-2019,INRZeroCurve,050m,6.5,6.5
09-05-2019,INRZeroCurve,050m,6.46,6.46
08-05-2019,INRZeroCurve,050m,6.49,6.49
07-05-2019,INRZeroCurve,050m,6.49,6.49
06-05-2019,INRZeroCurve,050m,6.45,6.45
03-05-2019,INRZeroCurve,050m,6.48,6.48
02-05-2019,INRZeroCurve,050m,6.47,6.47
30-04-2019,INRZeroCurve,050m,6.48,6.48
26-04-2019,INRZeroCurve,050m,6.41,6.41
25-04-2019,INRZeroCurve,050m,6.45,6.45
24-04-2019,INRZeroCurve,050m,6.46,6.46
23-04-2019,INRZeroCurve,050m,6.39,6.39
22-04-2019,INRZeroCurve,050m,6.41,6.41
18-04-2019,INRZeroCurve,050m,6.35,6.35
16-04-2019,INRZeroCurve,050m,6.36,6.36
15-04-2019,INRZeroCurve,050m,6.34,6.34
12-04-2019,INRZeroCurve,050m,6.31,6.31
11-04-2019,INRZeroCurve,050m,6.3,6.3
10-04-2019,INRZeroCurve,050m,6.29,6.29
09-04-2019,INRZeroCurve,050m,6.24,6.24
08-04-2019,INRZeroCurve,050m,6.23,6.23
05-04-2019,INRZeroCurve,050m,6.23,6.23
04-04-2019,INRZeroCurve,050m,6.28,6.28
03-04-2019,INRZeroCurve,050m,6.25,6.25
02-04-2019,INRZeroCurve,050m,6.23,6.23
01-04-2019,INRZeroCurve,050m,6.23,6.23
28-03-2019,INRZeroCurve,050m,6.31,6.31
27-03-2019,INRZeroCurve,050m,6.35,6.35
26-03-2019,INRZeroCurve,050m,6.32,6.32
25-03-2019,INRZeroCurve,050m,6.33,6.33
22-03-2019,INRZeroCurve,050m,6.33,6.33
20-03-2019,INRZeroCurve,050m,6.35,6.35
19-03-2019,INRZeroCurve,050m,6.36,6.36
18-03-2019,INRZeroCurve,050m,6.35,6.35
15-03-2019,INRZeroCurve,050m,6.33,6.33
14-03-2019,INRZeroCurve,050m,6.36,6.36
13-03-2019,INRZeroCurve,050m,6.42,6.42
12-03-2019,INRZeroCurve,050m,6.4,6.4
11-03-2019,INRZeroCurve,050m,6.4,6.4
08-03-2019,INRZeroCurve,050m,6.43,6.43
07-03-2019,INRZeroCurve,050m,6.42,6.42
06-03-2019,INRZeroCurve,050m,6.45,6.45
05-03-2019,INRZeroCurve,050m,6.42,6.42
01-03-2019,INRZeroCurve,050m,6.43,6.43
28-02-2019,INRZeroCurve,050m,6.45,6.45
27-02-2019,INRZeroCurve,050m,6.44,6.44
26-02-2019,INRZeroCurve,050m,6.43,6.43
25-02-2019,INRZeroCurve,050m,6.4,6.4
22-02-2019,INRZeroCurve,050m,6.43,6.43
21-02-2019,INRZeroCurve,050m,6.44,6.44
20-02-2019,INRZeroCurve,050m,6.42,6.42
19-02-2019,INRZeroCurve,050m,6.42,6.42
18-02-2019,INRZeroCurve,050m,6.42,6.42
15-02-2019,INRZeroCurve,050m,6.38,6.38
14-02-2019,INRZeroCurve,050m,6.38,6.38
12-02-2019,INRZeroCurve,050m,6.41,6.41
11-02-2019,INRZeroCurve,050m,6.41,6.41
08-02-2019,INRZeroCurve,050m,6.48,6.48
07-02-2019,INRZeroCurve,050m,6.43,6.43
06-02-2019,INRZeroCurve,050m,6.65,6.65
05-02-2019,INRZeroCurve,050m,6.65,6.65
04-02-2019,INRZeroCurve,050m,6.7,6.7
01-02-2019,INRZeroCurve,050m,6.73,6.73
31-01-2019,INRZeroCurve,050m,6.66,6.66
30-01-2019,INRZeroCurve,050m,6.67,6.67
29-01-2019,INRZeroCurve,050m,6.64,6.64
28-01-2019,INRZeroCurve,050m,6.63,6.63
25-01-2019,INRZeroCurve,050m,6.68,6.68
24-01-2019,INRZeroCurve,050m,6.67,6.67
23-01-2019,INRZeroCurve,050m,6.71,6.71
22-01-2019,INRZeroCurve,050m,6.73,6.73
21-01-2019,INRZeroCurve,050m,6.73,6.73
18-01-2019,INRZeroCurve,050m,6.73,6.73
17-01-2019,INRZeroCurve,050m,6.71,6.71
16-01-2019,INRZeroCurve,050m,6.74,6.74
15-01-2019,INRZeroCurve,050m,6.72,6.72
14-01-2019,INRZeroCurve,050m,6.76,6.76
11-01-2019,INRZeroCurve,050m,6.72,6.72
10-01-2019,INRZeroCurve,050m,6.72,6.72
09-01-2019,INRZeroCurve,050m,6.75,6.75
08-01-2019,INRZeroCurve,050m,6.74,6.74
07-01-2019,INRZeroCurve,050m,6.75,6.75
04-01-2019,INRZeroCurve,050m,6.74,6.74
03-01-2019,INRZeroCurve,050m,6.76,6.76
02-01-2019,INRZeroCurve,050m,6.78,6.78
01-01-2019,INRZeroCurve,050m,6.83,6.83
31-12-2018,INRZeroCurve,050m,6.84,6.84
28-12-2018,INRZeroCurve,050m,6.83,6.83
27-12-2018,INRZeroCurve,050m,6.84,6.84
26-12-2018,INRZeroCurve,050m,6.82,6.82
24-12-2018,INRZeroCurve,050m,6.8,6.8
21-12-2018,INRZeroCurve,050m,6.82,6.82
20-12-2018,INRZeroCurve,050m,6.84,6.84
19-12-2018,INRZeroCurve,050m,6.85,6.85
18-12-2018,INRZeroCurve,050m,5.25 ,5.25 
15-12-2018,INRZeroCurve,050m,6.45 ,6.45 
14-12-2018,INRZeroCurve,050m,5.66 ,5.66 
12-12-2018,INRZeroCurve,050m,6.30 ,6.30 
11-12-2018,INRZeroCurve,050m,5.44 ,5.44 
08-12-2018,INRZeroCurve,050m,5.18 ,5.18 
07-12-2018,INRZeroCurve,050m,6.27 ,6.27 
06-12-2018,INRZeroCurve,050m,5.80 ,5.80 
05-12-2018,INRZeroCurve,050m,6.69 ,6.69 
04-12-2018,INRZeroCurve,050m,5.99 ,5.99 
31-12-2019,INRZeroCurve,075m,5.19,5.19
30-12-2019,INRZeroCurve,075m,5.22,5.22
27-12-2019,INRZeroCurve,075m,5.26,5.26
26-12-2019,INRZeroCurve,075m,5.25,5.25
24-12-2019,INRZeroCurve,075m,5.29,5.29
23-12-2019,INRZeroCurve,075m,5.26,5.26
20-12-2019,INRZeroCurve,075m,5.32,5.32
19-12-2019,INRZeroCurve,075m,5.31,5.31
18-12-2019,INRZeroCurve,075m,5.3,5.3
17-12-2019,INRZeroCurve,075m,5.26,5.26
16-12-2019,INRZeroCurve,075m,5.24,5.24
13-12-2019,INRZeroCurve,075m,5.25,5.25
12-12-2019,INRZeroCurve,075m,5.23,5.23
11-12-2019,INRZeroCurve,075m,5.2,5.2
10-12-2019,INRZeroCurve,075m,5.18,5.18
09-12-2019,INRZeroCurve,075m,5.12,5.12
06-12-2019,INRZeroCurve,075m,5.24,5.24
05-12-2019,INRZeroCurve,075m,5.14,5.14
04-12-2019,INRZeroCurve,075m,5.08,5.08
03-12-2019,INRZeroCurve,075m,5.12,5.12
02-12-2019,INRZeroCurve,075m,5.09,5.09
29-11-2019,INRZeroCurve,075m,5.11,5.11
28-11-2019,INRZeroCurve,075m,5.11,5.11
27-11-2019,INRZeroCurve,075m,5.14,5.14
26-11-2019,INRZeroCurve,075m,5.15,5.15
25-11-2019,INRZeroCurve,075m,5.15,5.15
22-11-2019,INRZeroCurve,075m,5.14,5.14
21-11-2019,INRZeroCurve,075m,5.14,5.14
20-11-2019,INRZeroCurve,075m,5.16,5.16
19-11-2019,INRZeroCurve,075m,5.15,5.15
18-11-2019,INRZeroCurve,075m,5.15,5.15
15-11-2019,INRZeroCurve,075m,5.17,5.17
14-11-2019,INRZeroCurve,075m,5.16,5.16
13-11-2019,INRZeroCurve,075m,5.21,5.21
11-11-2019,INRZeroCurve,075m,5.2,5.2
08-11-2019,INRZeroCurve,075m,5.21,5.21
07-11-2019,INRZeroCurve,075m,5.17,5.17
06-11-2019,INRZeroCurve,075m,5.22,5.22
05-11-2019,INRZeroCurve,075m,5.24,5.24
04-11-2019,INRZeroCurve,075m,5.23,5.23
01-11-2019,INRZeroCurve,075m,5.25,5.25
31-10-2019,INRZeroCurve,075m,5.25,5.25
30-10-2019,INRZeroCurve,075m,5.28,5.28
29-10-2019,INRZeroCurve,075m,5.28,5.28
28-10-2019,INRZeroCurve,075m,5.28,5.28
25-10-2019,INRZeroCurve,075m,5.28,5.28
24-10-2019,INRZeroCurve,075m,5.27,5.27
23-10-2019,INRZeroCurve,075m,5.3,5.3
22-10-2019,INRZeroCurve,075m,5.28,5.28
18-10-2019,INRZeroCurve,075m,5.27,5.27
17-10-2019,INRZeroCurve,075m,5.32,5.32
16-10-2019,INRZeroCurve,075m,5.33,5.33
15-10-2019,INRZeroCurve,075m,5.32,5.32
14-10-2019,INRZeroCurve,075m,5.34,5.34
11-10-2019,INRZeroCurve,075m,5.38,5.38
10-10-2019,INRZeroCurve,075m,5.38,5.38
09-10-2019,INRZeroCurve,075m,5.39,5.39
07-10-2019,INRZeroCurve,075m,5.36,5.36
04-10-2019,INRZeroCurve,075m,5.4,5.4
03-10-2019,INRZeroCurve,075m,5.43,5.43
01-10-2019,INRZeroCurve,075m,5.49,5.49
30-09-2019,INRZeroCurve,075m,5.5,5.5
27-09-2019,INRZeroCurve,075m,5.56,5.56
26-09-2019,INRZeroCurve,075m,5.55,5.55
25-09-2019,INRZeroCurve,075m,5.59,5.59
24-09-2019,INRZeroCurve,075m,5.53,5.53
23-09-2019,INRZeroCurve,075m,5.59,5.59
20-09-2019,INRZeroCurve,075m,5.55,5.55
19-09-2019,INRZeroCurve,075m,5.55,5.55
18-09-2019,INRZeroCurve,075m,5.6,5.6
17-09-2019,INRZeroCurve,075m,5.6,5.6
16-09-2019,INRZeroCurve,075m,5.6,5.6
13-09-2019,INRZeroCurve,075m,5.6,5.6
12-09-2019,INRZeroCurve,075m,5.61,5.61
11-09-2019,INRZeroCurve,075m,5.65,5.65
09-09-2019,INRZeroCurve,075m,5.66,5.66
06-09-2019,INRZeroCurve,075m,5.66,5.66
05-09-2019,INRZeroCurve,075m,5.62,5.62
04-09-2019,INRZeroCurve,075m,5.68,5.68
03-09-2019,INRZeroCurve,075m,5.68,5.68
30-08-2019,INRZeroCurve,075m,5.7,5.7
29-08-2019,INRZeroCurve,075m,5.7,5.7
28-08-2019,INRZeroCurve,075m,5.71,5.71
27-08-2019,INRZeroCurve,075m,5.63,5.63
26-08-2019,INRZeroCurve,075m,5.65,5.65
23-08-2019,INRZeroCurve,075m,5.68,5.68
22-08-2019,INRZeroCurve,075m,5.67,5.67
21-08-2019,INRZeroCurve,075m,5.72,5.72
20-08-2019,INRZeroCurve,075m,5.72,5.72
19-08-2019,INRZeroCurve,075m,5.73,5.73
16-08-2019,INRZeroCurve,075m,5.72,5.72
14-08-2019,INRZeroCurve,075m,5.74,5.74
13-08-2019,INRZeroCurve,075m,5.68,5.68
09-08-2019,INRZeroCurve,075m,5.66,5.66
08-08-2019,INRZeroCurve,075m,5.65,5.65
07-08-2019,INRZeroCurve,075m,5.78,5.78
06-08-2019,INRZeroCurve,075m,5.76,5.76
05-08-2019,INRZeroCurve,075m,5.8,5.8
02-08-2019,INRZeroCurve,075m,5.81,5.81
01-08-2019,INRZeroCurve,075m,5.89,5.89
31-07-2019,INRZeroCurve,075m,5.93,5.93
30-07-2019,INRZeroCurve,075m,5.94,5.94
29-07-2019,INRZeroCurve,075m,5.91,5.91
26-07-2019,INRZeroCurve,075m,5.95,5.95
25-07-2019,INRZeroCurve,075m,5.97,5.97
24-07-2019,INRZeroCurve,075m,5.96,5.96
23-07-2019,INRZeroCurve,075m,5.93,5.93
22-07-2019,INRZeroCurve,075m,5.91,5.91
19-07-2019,INRZeroCurve,075m,5.89,5.89
18-07-2019,INRZeroCurve,075m,5.95,5.95
17-07-2019,INRZeroCurve,075m,5.97,5.97
16-07-2019,INRZeroCurve,075m,5.98,5.98
15-07-2019,INRZeroCurve,075m,5.97,5.97
12-07-2019,INRZeroCurve,075m,6.02,6.02
11-07-2019,INRZeroCurve,075m,6.07,6.07
10-07-2019,INRZeroCurve,075m,6.05,6.05
09-07-2019,INRZeroCurve,075m,6.05,6.05
08-07-2019,INRZeroCurve,075m,6.01,6.01
05-07-2019,INRZeroCurve,075m,6.04,6.04
04-07-2019,INRZeroCurve,075m,6.1,6.1
03-07-2019,INRZeroCurve,075m,6.12,6.12
02-07-2019,INRZeroCurve,075m,6.11,6.11
01-07-2019,INRZeroCurve,075m,6.12,6.12
28-06-2019,INRZeroCurve,075m,6.13,6.13
27-06-2019,INRZeroCurve,075m,6.14,6.14
26-06-2019,INRZeroCurve,075m,6.15,6.15
25-06-2019,INRZeroCurve,075m,6.08,6.08
24-06-2019,INRZeroCurve,075m,6.08,6.08
21-06-2019,INRZeroCurve,075m,6.08,6.08
20-06-2019,INRZeroCurve,075m,6.05,6.05
19-06-2019,INRZeroCurve,075m,6.11,6.11
18-06-2019,INRZeroCurve,075m,6.08,6.08
17-06-2019,INRZeroCurve,075m,6.09,6.09
14-06-2019,INRZeroCurve,075m,6.13,6.13
13-06-2019,INRZeroCurve,075m,6.12,6.12
12-06-2019,INRZeroCurve,075m,6.12,6.12
11-06-2019,INRZeroCurve,075m,6.12,6.12
10-06-2019,INRZeroCurve,075m,6.12,6.12
07-06-2019,INRZeroCurve,075m,6.12,6.12
06-06-2019,INRZeroCurve,075m,6.12,6.12
04-06-2019,INRZeroCurve,075m,6.12,6.12
03-06-2019,INRZeroCurve,075m,6.12,6.12
31-05-2019,INRZeroCurve,075m,6.12,6.12
30-05-2019,INRZeroCurve,075m,6.12,6.12
29-05-2019,INRZeroCurve,075m,6.12,6.12
28-05-2019,INRZeroCurve,075m,6.12,6.12
27-05-2019,INRZeroCurve,075m,6.12,6.12
24-05-2019,INRZeroCurve,075m,6.12,6.12
23-05-2019,INRZeroCurve,075m,6.12,6.12
22-05-2019,INRZeroCurve,075m,6.12,6.12
21-05-2019,INRZeroCurve,075m,6.12,6.12
20-05-2019,INRZeroCurve,075m,6.12,6.12
17-05-2019,INRZeroCurve,075m,6.12,6.12
16-05-2019,INRZeroCurve,075m,6.12,6.12
15-05-2019,INRZeroCurve,075m,6.12,6.12
14-05-2019,INRZeroCurve,075m,6.12,6.12
13-05-2019,INRZeroCurve,075m,6.12,6.12
10-05-2019,INRZeroCurve,075m,6.12,6.12
09-05-2019,INRZeroCurve,075m,6.12,6.12
08-05-2019,INRZeroCurve,075m,6.12,6.12
07-05-2019,INRZeroCurve,075m,6.12,6.12
06-05-2019,INRZeroCurve,075m,6.12,6.12
03-05-2019,INRZeroCurve,075m,6.12,6.12
02-05-2019,INRZeroCurve,075m,6.12,6.12
30-04-2019,INRZeroCurve,075m,6.12,6.12
26-04-2019,INRZeroCurve,075m,6.12,6.12
25-04-2019,INRZeroCurve,075m,6.12,6.12
24-04-2019,INRZeroCurve,075m,6.12,6.12
23-04-2019,INRZeroCurve,075m,6.12,6.12
22-04-2019,INRZeroCurve,075m,6.12,6.12
18-04-2019,INRZeroCurve,075m,6.12,6.12
16-04-2019,INRZeroCurve,075m,6.12,6.12
15-04-2019,INRZeroCurve,075m,6.12,6.12
12-04-2019,INRZeroCurve,075m,6.12,6.12
11-04-2019,INRZeroCurve,075m,6.12,6.12
10-04-2019,INRZeroCurve,075m,6.12,6.12
09-04-2019,INRZeroCurve,075m,6.12,6.12
08-04-2019,INRZeroCurve,075m,6.12,6.12
05-04-2019,INRZeroCurve,075m,6.12,6.12
04-04-2019,INRZeroCurve,075m,6.12,6.12
03-04-2019,INRZeroCurve,075m,6.12,6.12
02-04-2019,INRZeroCurve,075m,6.12,6.12
01-04-2019,INRZeroCurve,075m,6.12,6.12
28-03-2019,INRZeroCurve,075m,6.12,6.12
27-03-2019,INRZeroCurve,075m,6.12,6.12
26-03-2019,INRZeroCurve,075m,6.12,6.12
25-03-2019,INRZeroCurve,075m,6.12,6.12
22-03-2019,INRZeroCurve,075m,6.12,6.12
20-03-2019,INRZeroCurve,075m,6.12,6.12
19-03-2019,INRZeroCurve,075m,6.12,6.12
18-03-2019,INRZeroCurve,075m,6.12,6.12
15-03-2019,INRZeroCurve,075m,6.12,6.12
14-03-2019,INRZeroCurve,075m,6.12,6.12
13-03-2019,INRZeroCurve,075m,6.12,6.12
12-03-2019,INRZeroCurve,075m,6.12,6.12
11-03-2019,INRZeroCurve,075m,6.12,6.12
08-03-2019,INRZeroCurve,075m,6.12,6.12
07-03-2019,INRZeroCurve,075m,6.12,6.12
06-03-2019,INRZeroCurve,075m,6.12,6.12
05-03-2019,INRZeroCurve,075m,6.12,6.12
01-03-2019,INRZeroCurve,075m,6.12,6.12
28-02-2019,INRZeroCurve,075m,6.12,6.12
27-02-2019,INRZeroCurve,075m,6.12,6.12
26-02-2019,INRZeroCurve,075m,6.12,6.12
25-02-2019,INRZeroCurve,075m,6.12,6.12
22-02-2019,INRZeroCurve,075m,6.12,6.12
21-02-2019,INRZeroCurve,075m,6.12,6.12
20-02-2019,INRZeroCurve,075m,6.12,6.12
19-02-2019,INRZeroCurve,075m,6.12,6.12
18-02-2019,INRZeroCurve,075m,6.12,6.12
15-02-2019,INRZeroCurve,075m,6.12,6.12
14-02-2019,INRZeroCurve,075m,6.12,6.12
12-02-2019,INRZeroCurve,075m,6.12,6.12
11-02-2019,INRZeroCurve,075m,6.12,6.12
08-02-2019,INRZeroCurve,075m,6.12,6.12
07-02-2019,INRZeroCurve,075m,6.12,6.12
06-02-2019,INRZeroCurve,075m,6.12,6.12
05-02-2019,INRZeroCurve,075m,6.12,6.12
04-02-2019,INRZeroCurve,075m,6.12,6.12
01-02-2019,INRZeroCurve,075m,6.12,6.12
31-01-2019,INRZeroCurve,075m,6.12,6.12
30-01-2019,INRZeroCurve,075m,6.12,6.12
29-01-2019,INRZeroCurve,075m,6.12,6.12
28-01-2019,INRZeroCurve,075m,6.12,6.12
25-01-2019,INRZeroCurve,075m,6.12,6.12
24-01-2019,INRZeroCurve,075m,6.12,6.12
23-01-2019,INRZeroCurve,075m,6.12,6.12
22-01-2019,INRZeroCurve,075m,6.12,6.12
21-01-2019,INRZeroCurve,075m,6.12,6.12
18-01-2019,INRZeroCurve,075m,6.12,6.12
17-01-2019,INRZeroCurve,075m,6.12,6.12
16-01-2019,INRZeroCurve,075m,6.12,6.12
15-01-2019,INRZeroCurve,075m,6.12,6.12
14-01-2019,INRZeroCurve,075m,6.12,6.12
11-01-2019,INRZeroCurve,075m,6.12,6.12
10-01-2019,INRZeroCurve,075m,6.12,6.12
09-01-2019,INRZeroCurve,075m,6.12,6.12
08-01-2019,INRZeroCurve,075m,6.12,6.12
07-01-2019,INRZeroCurve,075m,6.12,6.12
04-01-2019,INRZeroCurve,075m,6.12,6.12
03-01-2019,INRZeroCurve,075m,6.12,6.12
02-01-2019,INRZeroCurve,075m,6.12,6.12
01-01-2019,INRZeroCurve,075m,6.12,6.12
31-12-2018,INRZeroCurve,075m,6.12,6.12
28-12-2018,INRZeroCurve,075m,6.12,6.12
27-12-2018,INRZeroCurve,075m,6.12,6.12
26-12-2018,INRZeroCurve,075m,6.12,6.12
24-12-2018,INRZeroCurve,075m,6.12,6.12
21-12-2018,INRZeroCurve,075m,6.12,6.12
20-12-2018,INRZeroCurve,075m,6.12,6.12
